amfi_code	date	nav
100016	01-04-2022	531.285
100016	04-04-2022	534.7762
100016	05-04-2022	531.2213
100016	06-04-2022	532.3217
100016	07-04-2022	526.7582
100016	08-04-2022	525.7986
100016	11-04-2022	526.2264
100016	12-04-2022	527.7466
100016	13-04-2022	522.8529
100016	14-04-2022	528.6739
100016	15-04-2022	526.1696
100016	18-04-2022	518.7241
100016	19-04-2022	518.493
100016	20-04-2022	518.9178
100016	21-04-2022	519.9214
100016	22-04-2022	526.4763
100016	25-04-2022	525.6507
100016	26-04-2022	525.3674
100016	27-04-2022	520.5493
100016	28-04-2022	524.6005
100016	29-04-2022	525.7251
100016	02-05-2022	524.0515
100016	03-05-2022	515.5881
100016	04-05-2022	522.4674
100016	05-05-2022	517.1078
100016	06-05-2022	514.6837
100016	09-05-2022	516.5793
100016	10-05-2022	511.4204
100016	11-05-2022	504.9889
100016	12-05-2022	495.8735
100016	13-05-2022	499.2941
100016	16-05-2022	497.1556
100016	17-05-2022	510.4206
100016	18-05-2022	506.2251
100016	19-05-2022	502.3871
100016	20-05-2022	500.1462
100016	23-05-2022	501.4785
100016	24-05-2022	499.6609
100016	25-05-2022	502.6257
100016	26-05-2022	498.5637
100016	27-05-2022	492.78
100016	30-05-2022	485.277
100016	31-05-2022	476.0989
100016	01-06-2022	474.1732
100016	02-06-2022	473.1602
100016	03-06-2022	470.7754
100016	06-06-2022	476.2119
100016	07-06-2022	481.6458
100016	08-06-2022	480.4735
100016	09-06-2022	473.1759
100016	10-06-2022	471.0598
100016	13-06-2022	468.8163
100016	14-06-2022	466.3477
100016	15-06-2022	463.7261
100016	16-06-2022	461.2993
100016	17-06-2022	459.9666
100016	20-06-2022	457.6317
100016	21-06-2022	458.7099
100016	22-06-2022	460.4075
100016	23-06-2022	456.9604
100016	24-06-2022	462.3501
100016	27-06-2022	458.6076
100016	28-06-2022	452.344
100016	29-06-2022	454.0998
100016	30-06-2022	451.0707
100016	01-07-2022	452.584
100016	04-07-2022	443.3196
100016	05-07-2022	449.0289
100016	06-07-2022	451.9322
100016	07-07-2022	446.2213
100016	08-07-2022	440.6669
100016	11-07-2022	447.4448
100016	12-07-2022	444.7739
100016	13-07-2022	441.7416
100016	14-07-2022	433.2246
100016	15-07-2022	432.1093
100016	18-07-2022	431.4649
100016	19-07-2022	434.4201
100016	20-07-2022	429.3142
100016	21-07-2022	423.8151
100016	22-07-2022	425.7236
100016	25-07-2022	429.7419
100016	26-07-2022	424.047
100016	27-07-2022	428.3319
100016	28-07-2022	428.6948
100016	29-07-2022	433.0659
100016	01-08-2022	433.0211
100016	02-08-2022	423.7137
100016	03-08-2022	423.3646
100016	04-08-2022	427.5619
100016	05-08-2022	424.424
100016	08-08-2022	423.1925
100016	09-08-2022	422.7537
100016	10-08-2022	412.293
100016	11-08-2022	418.6311
100016	12-08-2022	415.5307
100016	15-08-2022	417.6036
100016	16-08-2022	417.4997
100016	17-08-2022	422.3739
100016	18-08-2022	424.1079
100016	19-08-2022	423.4485
100016	22-08-2022	420.3416
100016	23-08-2022	423.5281
100016	24-08-2022	416.803
100016	25-08-2022	419.4003
100016	26-08-2022	415.5691
100016	29-08-2022	420.401
100016	30-08-2022	421.2166
100016	31-08-2022	423.8348
100016	01-09-2022	424.3603
100016	02-09-2022	418.068
100016	05-09-2022	415.1206
100016	06-09-2022	417.805
100016	07-09-2022	418.6355
100016	08-09-2022	423.2368
100016	09-09-2022	424.9639
100016	12-09-2022	421.5737
100016	13-09-2022	418.8403
100016	14-09-2022	419.437
100016	15-09-2022	411.1759
100016	16-09-2022	417.5046
100016	19-09-2022	419.3505
100016	20-09-2022	424.1319
100016	21-09-2022	418.4765
100016	22-09-2022	423.3133
100016	23-09-2022	431.9494
100016	26-09-2022	427.1671
100016	27-09-2022	430.305
100016	28-09-2022	430.5313
100016	29-09-2022	424.9261
100016	30-09-2022	426.9974
100016	03-10-2022	430.3701
100016	04-10-2022	428.3154
100016	05-10-2022	432.9656
100016	06-10-2022	426.8679
100016	07-10-2022	421.495
100016	10-10-2022	422.2208
100016	11-10-2022	422.5333
100016	12-10-2022	420.0881
100016	13-10-2022	423.3166
100016	14-10-2022	425.5227
100016	17-10-2022	428.9765
100016	18-10-2022	428.7321
100016	19-10-2022	431.2389
100016	20-10-2022	429.769
100016	21-10-2022	437.8501
100016	24-10-2022	434.9481
100016	25-10-2022	443.3278
100016	26-10-2022	443.6931
100016	27-10-2022	438.5694
100016	28-10-2022	444.122
100016	31-10-2022	444.8448
100016	01-11-2022	448.4277
100016	02-11-2022	453.5279
100016	03-11-2022	455.1164
100016	04-11-2022	452.9791
100016	07-11-2022	457.1295
100016	08-11-2022	457.3685
100016	09-11-2022	460.3808
100016	10-11-2022	451.9519
100016	11-11-2022	453.9711
100016	14-11-2022	451.6546
100016	15-11-2022	458.5248
100016	16-11-2022	461.2893
100016	17-11-2022	462.5046
100016	18-11-2022	464.7322
100016	21-11-2022	460.8957
100016	22-11-2022	467.7825
100016	23-11-2022	476.316
100016	24-11-2022	478.216
100016	25-11-2022	485.221
100016	28-11-2022	483.0407
100016	29-11-2022	479.9044
100016	30-11-2022	480.3253
100016	01-12-2022	482.4201
100016	02-12-2022	480.9949
100016	05-12-2022	483.5309
100016	06-12-2022	485.0894
100016	07-12-2022	481.0854
100016	08-12-2022	483.5409
100016	09-12-2022	487.4889
100016	12-12-2022	488.4785
100016	13-12-2022	493.7241
100016	14-12-2022	488.7036
100016	15-12-2022	490.9778
100016	16-12-2022	486.1873
100016	19-12-2022	481.6822
100016	20-12-2022	479.2566
100016	21-12-2022	475.5366
100016	22-12-2022	473.4881
100016	23-12-2022	472.8386
100016	26-12-2022	476.5883
100016	27-12-2022	475.4855
100016	28-12-2022	469.1246
100016	29-12-2022	474.1097
100016	30-12-2022	470.8654
100016	02-01-2023	470.8644
100016	03-01-2023	472.9663
100016	04-01-2023	474.0441
100016	05-01-2023	478.8877
100016	06-01-2023	481.1631
100016	09-01-2023	477.7684
100016	10-01-2023	487.2879
100016	11-01-2023	488.3757
100016	12-01-2023	487.9931
100016	13-01-2023	492.4132
100016	16-01-2023	493.7523
100016	17-01-2023	495.7495
100016	18-01-2023	507.0277
100016	19-01-2023	506.06
100016	20-01-2023	504.9042
100016	23-01-2023	505.6844
100016	24-01-2023	510.7491
100016	25-01-2023	504.268
100016	26-01-2023	495.8578
100016	27-01-2023	493.5515
100016	30-01-2023	486.7415
100016	31-01-2023	485.1715
100016	01-02-2023	487.5779
100016	02-02-2023	484.0122
100016	03-02-2023	478.2065
100016	06-02-2023	478.7459
100016	07-02-2023	482.6505
100016	08-02-2023	475.7347
100016	09-02-2023	479.4358
100016	10-02-2023	483.1532
100016	13-02-2023	487.4872
100016	14-02-2023	493.0082
100016	15-02-2023	502.9354
100016	16-02-2023	501.6171
100016	17-02-2023	502.3612
100016	20-02-2023	500.7778
100016	21-02-2023	501.045
100016	22-02-2023	508.1265
100016	23-02-2023	502.3938
100016	24-02-2023	498.8505
100016	27-02-2023	505.2068
100016	28-02-2023	510.0352
100016	01-03-2023	508.6667
100016	02-03-2023	512.7785
100016	03-03-2023	514.5893
100016	06-03-2023	521.7123
100016	07-03-2023	522.3246
100016	08-03-2023	527.3425
100016	09-03-2023	540.0526
100016	10-03-2023	543.1889
100016	13-03-2023	543.7057
100016	14-03-2023	547.4632
100016	15-03-2023	545.984
100016	16-03-2023	557.892
100016	17-03-2023	559.067
100016	20-03-2023	558.0108
100016	21-03-2023	554.1991
100016	22-03-2023	559.8766
100016	23-03-2023	564.466
100016	24-03-2023	562.2856
100016	27-03-2023	565.443
100016	28-03-2023	558.258
100016	29-03-2023	559.4579
100016	30-03-2023	561.9861
100016	31-03-2023	570.8065
100016	03-04-2023	567.2319
100016	04-04-2023	561.1622
100016	05-04-2023	557.0355
100016	06-04-2023	550.7921
100016	07-04-2023	557.6109
100016	10-04-2023	565.5706
100016	11-04-2023	567.4627
100016	12-04-2023	573.9037
100016	13-04-2023	574.8786
100016	14-04-2023	574.693
100016	17-04-2023	573.3032
100016	18-04-2023	572.031
100016	19-04-2023	564.5669
100016	20-04-2023	566.1761
100016	21-04-2023	566.2668
100016	24-04-2023	570.2955
100016	25-04-2023	571.0606
100016	26-04-2023	570.536
100016	27-04-2023	566.4614
100016	28-04-2023	567.1145
100016	01-05-2023	571.1134
100016	02-05-2023	565.6753
100016	03-05-2023	566.404
100016	04-05-2023	567.8622
100016	05-05-2023	564.5686
100016	08-05-2023	561.939
100016	09-05-2023	563.3736
100016	10-05-2023	558.0581
100016	11-05-2023	560.0718
100016	12-05-2023	555.9534
100016	15-05-2023	561.4787
100016	16-05-2023	573.4711
100016	17-05-2023	569.4279
100016	18-05-2023	572.4122
100016	19-05-2023	569.0487
100016	22-05-2023	574.5931
100016	23-05-2023	568.5103
100016	24-05-2023	571.2196
100016	25-05-2023	567.1312
100016	26-05-2023	566.3889
100016	29-05-2023	561.5519
100016	30-05-2023	565.9312
100016	31-05-2023	562.059
100016	01-06-2023	565.0931
100016	02-06-2023	563.6716
100016	05-06-2023	563.3934
100016	06-06-2023	564.4191
100016	07-06-2023	560.929
100016	08-06-2023	562.2606
100016	09-06-2023	570.1945
100016	12-06-2023	566.5874
100016	13-06-2023	572.7685
100016	14-06-2023	580.6856
100016	15-06-2023	576.8184
100016	16-06-2023	569.7576
100016	19-06-2023	571.5717
100016	20-06-2023	569.1125
100016	21-06-2023	578.8674
100016	22-06-2023	579.3439
100016	23-06-2023	575.5565
100016	26-06-2023	570.057
100016	27-06-2023	575.8598
100016	28-06-2023	573.262
100016	29-06-2023	573.7795
100016	30-06-2023	578.9351
100016	03-07-2023	576.7654
100016	04-07-2023	576.8293
100016	05-07-2023	577.0426
100016	06-07-2023	580.8301
100016	07-07-2023	584.1654
100016	10-07-2023	583.3333
100016	11-07-2023	583.962
100016	12-07-2023	582.3508
100016	13-07-2023	575.1079
100016	14-07-2023	576.7133
100016	17-07-2023	586.7206
100016	18-07-2023	582.4661
100016	19-07-2023	578.8072
100016	20-07-2023	574.6758
100016	21-07-2023	578.6584
100016	24-07-2023	581.2514
100016	25-07-2023	580.7388
100016	26-07-2023	576.3533
100016	27-07-2023	577.1207
100016	28-07-2023	569.5056
100016	31-07-2023	570.5207
100016	01-08-2023	575.2193
100016	02-08-2023	569.2005
100016	03-08-2023	561.849
100016	04-08-2023	570.0239
100016	07-08-2023	567.2493
100016	08-08-2023	573.2563
100016	09-08-2023	572.7737
100016	10-08-2023	572.2513
100016	11-08-2023	574.7646
100016	14-08-2023	570.5953
100016	15-08-2023	571.5572
100016	16-08-2023	569.9315
100016	17-08-2023	563.6234
100016	18-08-2023	565.5951
100016	21-08-2023	564.5744
100016	22-08-2023	564.0841
100016	23-08-2023	558.3838
100016	24-08-2023	566.5681
100016	25-08-2023	571.2603
100016	28-08-2023	576.4358
100016	29-08-2023	575.1817
100016	30-08-2023	566.7691
100016	31-08-2023	576.9127
100016	01-09-2023	576.8994
100016	04-09-2023	573.398
100016	05-09-2023	575.8066
100016	06-09-2023	582.0642
100016	07-09-2023	582.2461
100016	08-09-2023	589.1525
100016	11-09-2023	595.1135
100016	12-09-2023	589.7951
100016	13-09-2023	586.6033
100016	14-09-2023	591.8832
100016	15-09-2023	578.1898
100016	18-09-2023	577.7262
100016	19-09-2023	570.7762
100016	20-09-2023	568.6757
100016	21-09-2023	567.4716
100016	22-09-2023	565.9735
100016	25-09-2023	563.5143
100016	26-09-2023	558.376
100016	27-09-2023	570.0712
100016	28-09-2023	579.8367
100016	29-09-2023	574.2208
100016	02-10-2023	582.5895
100016	03-10-2023	580.8402
100016	04-10-2023	581.8024
100016	05-10-2023	581.7779
100016	06-10-2023	578.7012
100016	09-10-2023	584.0455
100016	10-10-2023	584.996
100016	11-10-2023	582.8431
100016	12-10-2023	576.473
100016	13-10-2023	572.2429
100016	16-10-2023	564.3101
100016	17-10-2023	564.6621
100016	18-10-2023	559.0226
100016	19-10-2023	558.0026
100016	20-10-2023	565.0774
100016	23-10-2023	571.3805
100016	24-10-2023	571.5127
100016	25-10-2023	571.3686
100016	26-10-2023	581.22
100016	27-10-2023	584.1967
100016	30-10-2023	582.8108
100016	31-10-2023	575.8241
100016	01-11-2023	578.126
100016	02-11-2023	582.6704
100016	03-11-2023	579.7325
100016	06-11-2023	581.5232
100016	07-11-2023	579.9607
100016	08-11-2023	579.3189
100016	09-11-2023	567.0393
100016	10-11-2023	566.2233
100016	13-11-2023	571.3794
100016	14-11-2023	568.4997
100016	15-11-2023	569.0566
100016	16-11-2023	565.5671
100016	17-11-2023	567.6605
100016	20-11-2023	566.87
100016	21-11-2023	562.4839
100016	22-11-2023	569.4269
100016	23-11-2023	574.4072
100016	24-11-2023	571.6459
100016	27-11-2023	574.4572
100016	28-11-2023	577.4842
100016	29-11-2023	581.0643
100016	30-11-2023	572.7421
100016	01-12-2023	578.1473
100016	04-12-2023	575.5467
100016	05-12-2023	574.0293
100016	06-12-2023	587.8432
100016	07-12-2023	589.7144
100016	08-12-2023	588.0119
100016	11-12-2023	576.9838
100016	12-12-2023	584.4006
100016	13-12-2023	577.8064
100016	14-12-2023	573.0112
100016	15-12-2023	571.634
100016	18-12-2023	579.1181
100016	19-12-2023	583.3816
100016	20-12-2023	582.8708
100016	21-12-2023	584.7593
100016	22-12-2023	581.9713
100016	25-12-2023	582.9892
100016	26-12-2023	583.6674
100016	27-12-2023	588.9793
100016	28-12-2023	594.3311
100016	29-12-2023	597.2339
100016	01-01-2024	595.6357
100016	02-01-2024	599.8546
100016	03-01-2024	599.6775
100016	04-01-2024	594.2894
100016	05-01-2024	592.485
100016	08-01-2024	593.2328
100016	09-01-2024	598.3226
100016	10-01-2024	597.6632
100016	11-01-2024	591.6287
100016	12-01-2024	592.2302
100016	15-01-2024	593.129
100016	16-01-2024	594.4085
100016	17-01-2024	599.5594
100016	18-01-2024	605.2836
100016	19-01-2024	602.4306
100016	22-01-2024	599.4751
100016	23-01-2024	594.3074
100016	24-01-2024	598.2899
100016	25-01-2024	606.2963
100016	26-01-2024	604.9258
100016	29-01-2024	603.9507
100016	30-01-2024	612.1297
100016	31-01-2024	615.1823
100016	01-02-2024	617.8723
100016	02-02-2024	611.7323
100016	05-02-2024	615.7225
100016	06-02-2024	611.0129
100016	07-02-2024	605.2447
100016	08-02-2024	603.7079
100016	09-02-2024	600.907
100016	12-02-2024	600.0432
100016	13-02-2024	592.7717
100016	14-02-2024	598.1139
100016	15-02-2024	604.4037
100016	16-02-2024	594.4189
100016	19-02-2024	599.8798
100016	20-02-2024	595.9144
100016	21-02-2024	600.7451
100016	22-02-2024	600.6923
100016	23-02-2024	601.1548
100016	26-02-2024	600.484
100016	27-02-2024	607.2508
100016	28-02-2024	600.9583
100016	29-02-2024	604.5003
100016	01-03-2024	610.7152
100016	04-03-2024	614.9028
100016	05-03-2024	627.9635
100016	06-03-2024	625.3634
100016	07-03-2024	630.9909
100016	08-03-2024	630.7261
100016	11-03-2024	637.9534
100016	12-03-2024	638.2393
100016	13-03-2024	636.388
100016	14-03-2024	644.0928
100016	15-03-2024	641.6375
100016	18-03-2024	634.0199
100016	19-03-2024	631.4621
100016	20-03-2024	635.2466
100016	21-03-2024	643.4252
100016	22-03-2024	644.3884
100016	25-03-2024	652.2598
100016	26-03-2024	644.8262
100016	27-03-2024	642.6418
100016	28-03-2024	641.3391
100016	29-03-2024	641.0221
100016	01-04-2024	641.8287
100016	02-04-2024	646.0847
100016	03-04-2024	643.8872
100016	04-04-2024	645.0099
100016	05-04-2024	645.0859
100016	08-04-2024	640.17
100016	09-04-2024	639.8586
100016	10-04-2024	639.3782
100016	11-04-2024	638.7775
100016	12-04-2024	639.2861
100016	15-04-2024	640.043
100016	16-04-2024	637.9365
100016	17-04-2024	645.4701
100016	18-04-2024	639.1767
100016	19-04-2024	635.4532
100016	22-04-2024	651.5612
100016	23-04-2024	645.957
100016	24-04-2024	638.6202
100016	25-04-2024	643.1019
100016	26-04-2024	631.7543
100016	29-04-2024	630.7702
100016	30-04-2024	643.1525
100016	01-05-2024	634.7763
100016	02-05-2024	624.0991
100016	03-05-2024	616.2197
100016	06-05-2024	621.4418
100016	07-05-2024	627.9608
100016	08-05-2024	625.451
100016	09-05-2024	629.5556
100016	10-05-2024	637.6509
100016	13-05-2024	648.116
100016	14-05-2024	647.0433
100016	15-05-2024	634.3697
100016	16-05-2024	630.1188
100016	17-05-2024	628.0754
100016	20-05-2024	626.9661
100016	21-05-2024	626.2512
100016	22-05-2024	632.7878
100016	23-05-2024	640.2703
100016	24-05-2024	639.6315
100016	27-05-2024	646.1915
100016	28-05-2024	648.5674
100016	29-05-2024	649.2714
100016	30-05-2024	654.8208
100016	31-05-2024	655.5763
100016	03-06-2024	667.9269
100016	04-06-2024	659.8477
100016	05-06-2024	657.1955
100016	06-06-2024	656.8013
100016	07-06-2024	659.692
100016	10-06-2024	667.4546
100016	11-06-2024	667.6553
100016	12-06-2024	659.6735
100016	13-06-2024	664.9362
100016	14-06-2024	669.7236
100016	17-06-2024	658.6916
100016	18-06-2024	659.0094
100016	19-06-2024	650.1674
100016	20-06-2024	646.701
100016	21-06-2024	641.9035
100016	24-06-2024	646.8347
100016	25-06-2024	647.8357
100016	26-06-2024	640.8626
100016	27-06-2024	646.1893
100016	28-06-2024	638.3989
100016	01-07-2024	640.5906
100016	02-07-2024	636.3365
100016	03-07-2024	634.6149
100016	04-07-2024	637.7724
100016	05-07-2024	641.0427
100016	08-07-2024	648.9807
100016	09-07-2024	648.8447
100016	10-07-2024	650.9364
100016	11-07-2024	648.7629
100016	12-07-2024	650.1403
100016	15-07-2024	653.0019
100016	16-07-2024	652.7726
100016	17-07-2024	642.8023
100016	18-07-2024	645.0168
100016	19-07-2024	647.4278
100016	22-07-2024	643.8879
100016	23-07-2024	636.9641
100016	24-07-2024	645.642
100016	25-07-2024	648.781
100016	26-07-2024	647.8057
100016	29-07-2024	641.6731
100016	30-07-2024	637.3679
100016	31-07-2024	645.0648
100016	01-08-2024	646.1817
100016	02-08-2024	643.3834
100016	05-08-2024	646.6154
100016	06-08-2024	642.3191
100016	07-08-2024	651.2134
100016	08-08-2024	659.3693
100016	09-08-2024	657.0006
100016	12-08-2024	653.7051
100016	13-08-2024	639.1138
100016	14-08-2024	631.1428
100016	15-08-2024	624.0528
100016	16-08-2024	625.1196
100016	19-08-2024	623.6453
100016	20-08-2024	616.6077
100016	21-08-2024	615.398
100016	22-08-2024	618.4657
100016	23-08-2024	621.6721
100016	26-08-2024	611.6591
100016	27-08-2024	611.2828
100016	28-08-2024	604.1821
100016	29-08-2024	609.3203
100016	30-08-2024	613.8653
100016	02-09-2024	609.337
100016	03-09-2024	605.5466
100016	04-09-2024	603.3994
100016	05-09-2024	591.8348
100016	06-09-2024	593.8972
100016	09-09-2024	592.7756
100016	10-09-2024	598.1777
100016	11-09-2024	592.7168
100016	12-09-2024	589.7935
100016	13-09-2024	582.3095
100016	16-09-2024	577.4725
100016	17-09-2024	571.7791
100016	18-09-2024	577.1211
100016	19-09-2024	573.8741
100016	20-09-2024	574.7993
100016	23-09-2024	573.168
100016	24-09-2024	567.0793
100016	25-09-2024	566.5304
100016	26-09-2024	569.8255
100016	27-09-2024	564.0792
100016	30-09-2024	568.4118
100016	01-10-2024	564.4593
100016	02-10-2024	562.3501
100016	03-10-2024	565.2797
100016	04-10-2024	562.2719
100016	07-10-2024	562.7485
100016	08-10-2024	561.4784
100016	09-10-2024	562.4094
100016	10-10-2024	551.0083
100016	11-10-2024	542.4682
100016	14-10-2024	545.7045
100016	15-10-2024	551.0032
100016	16-10-2024	546.8785
100016	17-10-2024	545.9844
100016	18-10-2024	547.6879
100016	21-10-2024	551.3308
100016	22-10-2024	541.8388
100016	23-10-2024	537.8987
100016	24-10-2024	536.6
100016	25-10-2024	540.2165
100016	28-10-2024	552.5367
100016	29-10-2024	551.7113
100016	30-10-2024	545.189
100016	31-10-2024	547.4089
100016	01-11-2024	554.1093
100016	04-11-2024	554.9236
100016	05-11-2024	550.7883
100016	06-11-2024	555.748
100016	07-11-2024	559.2982
100016	08-11-2024	554.5459
100016	11-11-2024	556.7015
100016	12-11-2024	561.9091
100016	13-11-2024	568.0897
100016	14-11-2024	568.0499
100016	15-11-2024	566.551
100016	18-11-2024	573.0119
100016	19-11-2024	567.2214
100016	20-11-2024	569.7135
100016	21-11-2024	563.1618
100016	22-11-2024	568.7714
100016	25-11-2024	567.7713
100016	26-11-2024	574.4553
100016	27-11-2024	577.2481
100016	28-11-2024	571.349
100016	29-11-2024	578.8713
100016	02-12-2024	587.1478
100016	03-12-2024	592.0396
100016	04-12-2024	588.3799
100016	05-12-2024	587.0969
100016	06-12-2024	588.1537
100016	09-12-2024	584.8165
100016	10-12-2024	593.9167
100016	11-12-2024	594.98
100016	12-12-2024	581.2624
100016	13-12-2024	583.3055
100016	16-12-2024	581.8173
100016	17-12-2024	581.733
100016	18-12-2024	580.1441
100016	19-12-2024	584.5895
100016	20-12-2024	590.6954
100016	23-12-2024	592.4773
100016	24-12-2024	591.0119
100016	25-12-2024	591.1013
100016	26-12-2024	591.5085
100016	27-12-2024	587.6404
100016	30-12-2024	590.9532
100016	31-12-2024	593.6618
100016	01-01-2025	602.0925
100016	02-01-2025	609.1095
100016	03-01-2025	605.7497
100016	06-01-2025	610.4627
100016	07-01-2025	605.6767
100016	08-01-2025	609.72
100016	09-01-2025	607.2615
100016	10-01-2025	602.1167
100016	13-01-2025	603.917
100016	14-01-2025	590.1432
100016	15-01-2025	581.4
100016	16-01-2025	580.7902
100016	17-01-2025	581.5125
100016	20-01-2025	579.9206
100016	21-01-2025	572.1938
100016	22-01-2025	568.3745
100016	23-01-2025	570.6332
100016	24-01-2025	573.8645
100016	27-01-2025	574.0785
100016	28-01-2025	580.2646
100016	29-01-2025	582.6023
100016	30-01-2025	579.0731
100016	31-01-2025	577.9405
100016	03-02-2025	571.1287
100016	04-02-2025	570.8787
100016	05-02-2025	576.8028
100016	06-02-2025	580.5988
100016	07-02-2025	588.1256
100016	10-02-2025	586.8593
100016	11-02-2025	594.1742
100016	12-02-2025	593.4682
100016	13-02-2025	601.5307
100016	14-02-2025	601.7251
100016	17-02-2025	605.8024
100016	18-02-2025	614.0516
100016	19-02-2025	613.3213
100016	20-02-2025	614.8208
100016	21-02-2025	622.17
100016	24-02-2025	621.7613
100016	25-02-2025	614.8775
100016	26-02-2025	626.9322
100016	27-02-2025	624.6624
100016	28-02-2025	625.8604
100016	03-03-2025	632.5999
100016	04-03-2025	629.5389
100016	05-03-2025	624.29
100016	06-03-2025	626.0114
100016	07-03-2025	616.5078
100016	10-03-2025	615.2618
100016	11-03-2025	616.911
100016	12-03-2025	615.7616
100016	13-03-2025	607.7501
100016	14-03-2025	616.673
100016	17-03-2025	617.5549
100016	18-03-2025	625.7215
100016	19-03-2025	624.6103
100016	20-03-2025	620.1013
100016	21-03-2025	621.8959
100016	24-03-2025	621.0338
100016	25-03-2025	614.9337
100016	26-03-2025	623.278
100016	27-03-2025	620.1867
100016	28-03-2025	610.5174
100016	31-03-2025	618.0294
100016	01-04-2025	615.6043
100016	02-04-2025	612.6292
100016	03-04-2025	603.4761
100016	04-04-2025	613.1294
100016	07-04-2025	606.5091
100016	08-04-2025	607.1349
100016	09-04-2025	612.357
100016	10-04-2025	614.9559
100016	11-04-2025	614.9496
100016	14-04-2025	606.1024
100016	15-04-2025	602.1001
100016	16-04-2025	603.4093
100016	17-04-2025	599.544
100016	18-04-2025	600.9302
100016	21-04-2025	604.8661
100016	22-04-2025	610.3371
100016	23-04-2025	604.0841
100016	24-04-2025	616.2187
100016	25-04-2025	620.7238
100016	28-04-2025	621.0347
100016	29-04-2025	627.3545
100016	30-04-2025	640.9097
100016	01-05-2025	633.1555
100016	02-05-2025	632.225
100016	05-05-2025	619.4211
100016	06-05-2025	620.7946
100016	07-05-2025	623.1197
100016	08-05-2025	623.226
100016	09-05-2025	619.9585
100016	12-05-2025	609.1676
100016	13-05-2025	611.493
100016	14-05-2025	619.7122
100016	15-05-2025	616.8086
100016	16-05-2025	619.5266
100016	19-05-2025	611.3329
100016	20-05-2025	614.1197
100016	21-05-2025	612.3086
100016	22-05-2025	608.5191
100016	23-05-2025	604.7641
100016	26-05-2025	602.9794
100016	27-05-2025	605.3287
100016	28-05-2025	598.6729
100016	29-05-2025	596.8877
100016	30-05-2025	596.9773
100016	02-06-2025	591.524
100016	03-06-2025	601.2816
100016	04-06-2025	597.0806
100016	05-06-2025	593.8721
100016	06-06-2025	589.0741
100016	09-06-2025	598.8008
100016	10-06-2025	602.0383
100016	11-06-2025	597.3941
100016	12-06-2025	603.5621
100016	13-06-2025	604.9433
100016	16-06-2025	606.6302
100016	17-06-2025	605.1021
100016	18-06-2025	601.4263
100016	19-06-2025	603.5317
100016	20-06-2025	600.9473
100016	23-06-2025	610.9685
100016	24-06-2025	604.4792
100016	25-06-2025	613.0403
100016	26-06-2025	612.7548
100016	27-06-2025	614.6902
100016	30-06-2025	619.5429
100016	01-07-2025	616.4268
100016	02-07-2025	621.4637
100016	03-07-2025	607.1131
100016	04-07-2025	603.5816
100016	07-07-2025	598.9916
100016	08-07-2025	592.712
100016	09-07-2025	591.8947
100016	10-07-2025	594.2182
100016	11-07-2025	598.2205
100016	14-07-2025	599.802
100016	15-07-2025	596.5986
100016	16-07-2025	598.8522
100016	17-07-2025	599.8183
100016	18-07-2025	605.1025
100016	21-07-2025	609.5773
100016	22-07-2025	610.0558
100016	23-07-2025	605.5598
100016	24-07-2025	602.3934
100016	25-07-2025	599.7889
100016	28-07-2025	598.4322
100016	29-07-2025	600.1581
100016	30-07-2025	604.2671
100016	31-07-2025	604.3064
100016	01-08-2025	604.7042
100016	04-08-2025	605.7814
100016	05-08-2025	603.3426
100016	06-08-2025	598.7474
100016	07-08-2025	589.8535
100016	08-08-2025	586.5509
100016	11-08-2025	589.3075
100016	12-08-2025	585.9678
100016	13-08-2025	585.0419
100016	14-08-2025	587.7566
100016	15-08-2025	590.7665
100016	18-08-2025	585.4707
100016	19-08-2025	590.9463
100016	20-08-2025	597.159
100016	21-08-2025	591.5433
100016	22-08-2025	587.564
100016	25-08-2025	594.075
100016	26-08-2025	593.6122
100016	27-08-2025	582.4047
100016	28-08-2025	575.5565
100016	29-08-2025	574.5884
100016	01-09-2025	569.0184
100016	02-09-2025	567.2401
100016	03-09-2025	567.6949
100016	04-09-2025	575.36
100016	05-09-2025	574.1842
100016	08-09-2025	579.9402
100016	09-09-2025	587.597
100016	10-09-2025	595.3841
100016	11-09-2025	597.1891
100016	12-09-2025	587.2409
100016	15-09-2025	589.9366
100016	16-09-2025	595.7237
100016	17-09-2025	595.6052
100016	18-09-2025	605.152
100016	19-09-2025	610.0729
100016	22-09-2025	613.4545
100016	23-09-2025	619.6798
100016	24-09-2025	621.8251
100016	25-09-2025	608.6176
100016	26-09-2025	606.2571
100016	29-09-2025	613.008
100016	30-09-2025	608.9716
100016	01-10-2025	608.0862
100016	02-10-2025	602.8195
100016	03-10-2025	612.6945
100016	06-10-2025	622.169
100016	07-10-2025	617.6566
100016	08-10-2025	618.7786
100016	09-10-2025	615.3936
100016	10-10-2025	619.0594
100016	13-10-2025	622.1692
100016	14-10-2025	626.9623
100016	15-10-2025	629.1248
100016	16-10-2025	645.9572
100016	17-10-2025	640.4581
100016	20-10-2025	631.1942
100016	21-10-2025	629.3343
100016	22-10-2025	621.0119
100016	23-10-2025	613.2077
100016	24-10-2025	608.1301
100016	27-10-2025	603.5155
100016	28-10-2025	598.7647
100016	29-10-2025	601.8179
100016	30-10-2025	599.4464
100016	31-10-2025	598.807
100016	03-11-2025	603.8595
100016	04-11-2025	600.1017
100016	05-11-2025	599.0122
